station_uuid,original_station_id,latitude,longitude,station_name,city,zip_code_uuid
027c013f-3801-8399-ee6a-8e2f9c19ed34,4560.0,34.017368,-118.420601,,Los Angeles,b2489191-7b12-1dc5-4e5a-3a26d18a669a
bf3df0bb-f66a-c168-b4a1-ca795718ada2,4561.0,34.020061,-118.422684,,Los Angeles,b2489191-7b12-1dc5-4e5a-3a26d18a669a
52631db9-d170-34ce-5179-7350e6256403,4562.0,34.02697,-118.428207,,Los Angeles,b2489191-7b12-1dc5-4e5a-3a26d18a669a
dfde2281-25fb-5f3d-866d-7002091472ad,4563.0,34.017448,-118.409569,,Los Angeles,677fd139-d84a-1d3a-5b8e-8fb2bff29101
27e969e2-c8bf-23fb-9a43-1f7a41c30359,4564.0,34.035351,-118.434143,,Los Angeles,b2489191-7b12-1dc5-4e5a-3a26d18a669a
4b5ca436-953c-178e-6106-7a8cd7a3283c,4565.0,33.989948,-118.434669,,Los Angeles,6b384309-c9a9-37a6-8c8f-95ef04a012e8
786e30ef-ce9b-2e70-b4d4-dfccb7d779cc,4566.0,34.023392,-118.399223,,Los Angeles,677fd139-d84a-1d3a-5b8e-8fb2bff29101
843b2a7d-15ab-2c21-ccc9-3ff710fce97d,4567.0,34.02018,-118.40403,,Los Angeles,677fd139-d84a-1d3a-5b8e-8fb2bff29101
10fc9eee-0a17-27f7-ea5f-24b6de6fec4b,4568.0,34.029121,-118.403168,,Los Angeles,677fd139-d84a-1d3a-5b8e-8fb2bff29101
4cea2df0-0a66-dc4e-2168-1081399f8a8f,4569.0,34.02655,-118.408463,,Los Angeles,677fd139-d84a-1d3a-5b8e-8fb2bff29101
72d6bc20-d80d-6a1c-c247-2fd603e9ba02,4570.0,34.01376,-118.417801,,Los Angeles,6b384309-c9a9-37a6-8c8f-95ef04a012e8
ccf719ab-2922-fbd8-dca5-b35354a1d505,4571.0,34.027649,-118.413559,,Los Angeles,677fd139-d84a-1d3a-5b8e-8fb2bff29101
75f2bc20-a7f5-195c-de62-d43f261908b9,4572.0,34.02948,-118.410469,,Los Angeles,677fd139-d84a-1d3a-5b8e-8fb2bff29101
61d9fe39-8147-a8f4-5f0e-f320f7f60e7f,4573.0,34.030472,-118.420982,,Los Angeles,b2489191-7b12-1dc5-4e5a-3a26d18a669a
089b30a0-809f-2923-87a1-798fe6addd9e,4575.0,34.000309,-118.402527,,Los Angeles,d75b1e24-9419-cf4d-6059-7bdc5dbe4409
cb4d18d6-adb6-da35-1734-a26c92e94e89,4576.0,34.022579,-118.40551,,Los Angeles,677fd139-d84a-1d3a-5b8e-8fb2bff29101
99a2ecb1-c202-387b-849b-8a44ce1bb02a,4577.0,33.993019,-118.414909,,Los Angeles,32ea6928-f623-6bf2-504b-74ba4a0fe75d
6d265dd8-bf39-1fbb-138c-3460fd938adc,4578.0,34.04298,-118.252953,,Los Angeles,87b0b125-ec1d-7da0-a6eb-8c9ebd69fe29
4a276dda-34c3-494a-c12e-a9b8e7e13ed8,4579.0,33.984859,-118.431129,,Los Angeles,32ea6928-f623-6bf2-504b-74ba4a0fe75d
6af79ad2-993e-c8c6-e6b1-06e289110af0,4580.0,33.982922,-118.410927,,Los Angeles,32ea6928-f623-6bf2-504b-74ba4a0fe75d
d872298c-7b72-590b-f8f8-f071d360da69,4581.0,33.970242,-118.426071,,Los Angeles,32ea6928-f623-6bf2-504b-74ba4a0fe75d
9b8086da-6379-4035-f8e4-5086ca819c6f,4582.0,33.980991,-118.414879,,Los Angeles,32ea6928-f623-6bf2-504b-74ba4a0fe75d
dd620222-d9ef-e28b-3bcb-50b3961d8dcf,4583.0,33.976189,-118.418419,,Los Angeles,32ea6928-f623-6bf2-504b-74ba4a0fe75d
e2a01335-a830-23ab-053e-4b42cc4da021,4584.0,34.094349,-118.326363,,Los Angeles,b52a43ab-ad8d-194a-9892-139600ddb74d
4d6cd782-2e95-83ea-bda1-7da2000fc63d,4587.0,34.060791,-118.309067,,Los Angeles,0585a01c-4c7d-6df0-621a-ef57e4cc4132
552ae5ca-4124-405b-91fc-fe8881c16e98,4595.0,34.16835,-118.387497,,Los Angeles,b52fa53c-0bf6-4ef7-73ec-28d00252f615
4312ece2-dc21-51e1-7e56-ac3d10cc8711,4596.0,34.168331,-118.396156,,Los Angeles,f453324e-f486-ab73-9fab-a8272e50bd4e
c5c14262-4d84-9ec5-d334-886ff164f9d8,4597.0,34.165218,-118.355148,,Los Angeles,3eff8b3f-c177-f113-1e78-2196324f3e81
6238d0a0-cf5e-9ea3-6258-4ab368777bab,4598.0,34.16552,-118.375153,,Los Angeles,3eff8b3f-c177-f113-1e78-2196324f3e81
ef7e85ec-a417-956f-29ee-7f3d0ff030b8,4599.0,34.168751,-118.36187,,Los Angeles,3eff8b3f-c177-f113-1e78-2196324f3e81
babd4745-497e-9f1a-3d2b-f042209818d1,4600.0,34.17765,-118.382309,,Los Angeles,b52fa53c-0bf6-4ef7-73ec-28d00252f615
f11ddff7-0e37-0526-5582-a3bdd476fe38,4601.0,34.161709,-118.372818,,Los Angeles,3eff8b3f-c177-f113-1e78-2196324f3e81
2412579d-6af9-44e0-7b38-785b0932f5b6,4602.0,34.164951,-118.363632,,Los Angeles,3eff8b3f-c177-f113-1e78-2196324f3e81
9a1a7d6f-dd02-e100-e3d4-84087de8a234,4603.0,34.152142,-118.361954,,Los Angeles,76531737-f129-c8c6-d1ca-4dc4edfde416
b2ddc481-ac6d-5df8-14e5-064cb799ae8e,4604.0,34.158321,-118.370811,,Los Angeles,3eff8b3f-c177-f113-1e78-2196324f3e81
5a4f4145-fc98-c279-cf6f-111c26c06e67,4605.0,34.152,-118.350601,,Los Angeles,76531737-f129-c8c6-d1ca-4dc4edfde416
775e0ec3-9c9d-03f3-0901-8aee69407be7,4606.0,34.168629,-118.377068,,Los Angeles,3eff8b3f-c177-f113-1e78-2196324f3e81
19faa06e-0c0a-5967-7579-501a62fda854,4613.0,34.069752,-118.445351,,Los Angeles,5af84e6b-4f59-6727-10e6-d8e6568068b9
052daad3-26c0-0984-c734-bb05788c31f6,4614.0,34.07365,-118.439842,,Los Angeles,5af84e6b-4f59-6727-10e6-d8e6568068b9
21f8c156-9e0d-f45b-992a-34a1084fa819,4627.0,34.101849,-118.325142,,Los Angeles,960d5a8f-9a65-6aaf-d141-25844d25deb3
b3386c3e-1af4-787f-52eb-dac5a1457899,4628.0,34.05978,-118.288544,,Los Angeles,2a9eba0c-df56-1d80-2a75-9159fb7ff337
31e9ca80-58bf-3b9e-a624-5b598c94af98,4632.0,33.986671,-118.440948,,Los Angeles,6b384309-c9a9-37a6-8c8f-95ef04a012e8
c707aef9-c6c3-744c-c88e-03b662276cbc,4643.0,34.07262,-118.44944,,Los Angeles,5af84e6b-4f59-6727-10e6-d8e6568068b9
0f66b32d-e19b-5837-1c6a-4b5e7d859725,4644.0,34.061859,-118.45002,,Los Angeles,5af84e6b-4f59-6727-10e6-d8e6568068b9
9d44c93e-7799-a8e2-b368-c5539c30ceaa,4645.0,34.023411,-118.429008,,Los Angeles,b2489191-7b12-1dc5-4e5a-3a26d18a669a
cd613e30-d8f1-6adf-91b7-584a2265b1f5,31000.0,38.858971,-77.05323717,Eads St & 15th St S,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
1e2feb89-414c-343c-1027-c4d1c386bbc4,31002.0,38.856385,-77.04936383,Crystal Dr & 20th St S,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
78e51061-7311-d8a3-c2ce-6f447ed4d57b,31003.0,38.86069433,-77.049441,Crystal Dr & 15th St S,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
35bf992d-c9e9-c616-612e-7696a6cecc1b,31004.0,38.8578475,-77.05949,Aurora Hills Cmty Ctr / 18th St & S Hayes St,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
e4b06ce6-0741-c7a8-7ce4-2c8218072e8c,31005.0,38.86218333,-77.05996017,Pentagon City Metro / 12th St & S Hayes St,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
9b810e76-6ec9-d286-63ca-828dd5f4b3b2,31006.0,38.86331354,-77.06341624,Pentagon Row Plaza / Army Navy Dr & Joyce St,Washington D.C.,767d5274-c68d-eb5d-403a-960a8652dbd0
b2221a58-008a-05a6-c464-7159c324c985,31007.0,38.857546,-77.05175217,Crystal City Metro / 18th St & S Bell St,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
cd447e35-b8b6-d8fe-442e-3d437204e52d,31009.0,38.84844217,-77.051514,Crystal Dr & 27th St S,Washington D.C.,c7eec61b-bf97-03c0-96fa-bb7b1ba95a54
1a2b8f1f-f1fd-42a2-9755-d4c13a902931,31010.0,38.84263717,-77.05025233,S Glebe Rd & Potomac Ave,Washington D.C.,c7eec61b-bf97-03c0-96fa-bb7b1ba95a54
05b6e6e3-07d4-bedc-5143-1193e6c3f339,31011.0,38.852902,-77.04973183,Crystal Dr & 23rd St S,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
025b413f-8a9a-021e-a648-a7dd06839eb9,31012.0,38.850688,-77.05152,Clark St & 26th St S,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
afbd67f9-6196-99cf-e198-8ad9f06c144a,31013.0,38.85436367,-77.05343933,Eads St & 22nd St S,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
b9d179e0-6c0f-d4f5-f813-0c4237730edf,31014.0,38.897218,-77.0721755,19th St N & Ft Myer Dr,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
c381e88f-38c0-c8fd-8712-b8bc076f3787,31015.0,38.89456967,-77.07203233,Wilson Blvd & Ft Myer Dr,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
8d88348a-7eed-8d14-f06d-3fef701966a0,31016.0,38.8934245,-77.07641167,Clarendon Blvd & Pierce St,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
ad45f23d-3b1a-11df-587f-d2803bab6c39,31017.0,38.89180733,-77.0845985,Wilson Blvd & N Uhle St,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
f3c64af7-75a8-9294-c2cd-789a380208a9,31018.0,38.892164,-77.079375,Rhodes St & 16th St N,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
6a8ac4ba-0580-5975-ed2f-89d94a2f20aa,31019.0,38.889396,-77.09186241,Wilson Blvd & N Edgewood St,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
ec148cb4-8e73-ca47-ea90-a8f0d66b829e,31021.0,38.8880625,-77.093158,Clarendon Blvd & N Fillmore St,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
a11d459a-2f97-8d87-1999-9e3fa46d6753,31022.0,38.88701,-77.09535267,Clarendon Metro / Wilson Blvd & N Highland St,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
4be03db0-dc25-74bd-b940-67edfe175330,31023.0,38.885801,-77.09783733,Fairfax Dr & Wilson Blvd,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
e5446dd4-552b-82f6-be3e-dc0a1ef2a4f0,31024.0,38.882553,-77.10335817,Virginia Square Metro / Monroe St & 9th St N,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
803468b6-b610-a9f7-f927-0f4eb8b333a8,31025.0,38.88397,-77.10783,Central Library / Quincy St & 10th St N,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
81f9c1f6-6c0f-3459-f79b-17aeefba91fc,31026.0,38.884734,-77.093485,Washington Blvd & 10th St N,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
3099fdf5-ab99-254a-e901-e35cd47d380d,31027.0,38.89397933,-77.07862967,Wilson Blvd & N Quinn St,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
f9341c68-966b-aea1-48be-ab134da98f1d,31028.0,38.893237,-77.086063,N Veitch St & Key Blvd,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
f0dfb4a5-d8a0-64df-7fd6-3116e1ea24c4,31029.0,38.89692183,-77.086502,N Veitch St & 20th St N,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
da711448-96c8-da19-64b2-d2bc815a47c5,31030.0,38.89593,-77.089006,Langston Blvd & N Adams St,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
be6521cc-3e24-34e3-7af0-27bc08d6af57,31031.0,38.89054,-77.08095,15th St & N Scott St,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
aa2ca1af-6a10-7b75-677f-6cbdcc22af58,31032.0,38.880785,-77.090792,Washington Blvd & 7th St N,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
e1fab9d7-8c7e-134f-5dfb-d3d12c4a3698,31033.0,38.85033658,-77.10098863,Barcroft Community Center,Washington D.C.,834c1b69-573a-c59a-355f-2af41757905e
bcfbb050-acab-1a6b-c69d-4bd8b3fa7aa7,31034.0,38.882629,-77.109366,Fairfax Dr & N Randolph St,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
a9ec0806-705f-ca16-1622-bd795fec898f,31035.0,38.876393,-77.10775533,N Quincy St & Glebe Rd,Washington D.C.,25f02628-eb07-c30d-5cd5-061c9c5f319e
29e821a4-c748-03e3-1ba1-621582283d15,31036.0,38.87885583,-77.1206305,George Mason Dr & Wilson Blvd,Washington D.C.,b3de08f9-ec98-3704-4692-ba0357079670
5eda92d8-64ac-5db9-d707-107e855c3844,31037.0,38.881044,-77.111768,Ballston Metro / Stuart St & 9th St N,Washington D.C.,b3de08f9-ec98-3704-4692-ba0357079670
78255d68-0792-3986-bb96-8a437d5c8dfc,31038.0,38.883921,-77.116817,Glebe Rd & 11th St N,Washington D.C.,b3de08f9-ec98-3704-4692-ba0357079670
d92a4aa2-b410-d93c-4efb-c8d60b21fbac,31039.0,38.87964733,-77.107987,Wilson Blvd & N Quincy St,Washington D.C.,25f02628-eb07-c30d-5cd5-061c9c5f319e
9403560d-97da-e38d-9d64-3c25fbb230bb,31040.0,38.88461983,-77.10055317,GMU/Fairfax Dr & Kenmore St,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
2b28fef0-2b9c-014e-a5ac-06d864c2f2e3,31041.0,38.80308483,-77.04039,Prince St & Union St,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
0326324d-fb69-5ffb-3a18-90c78092b4d4,31042.0,38.80469017,-77.04338,Market Square / King St & Royal St,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
eb8ac8ce-8a24-5e6b-3313-8131c541013d,31043.0,38.81069317,-77.044633,St Asaph & Pendleton St,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
678a5aa3-3b6f-e507-8c5f-e8f8dc3bf364,31044.0,38.805317,-77.049883,King St & Patrick St,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
d8f33418-f3d4-e711-5804-f92283868a29,31045.0,38.805648,-77.05293,Commerce St & Fayette St,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
e8e5b461-7589-a82b-5a70-2cfa93ea5c4e,31046.0,38.811456,-77.050276,Henry St & Pendleton St,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
9be3cecb-8c49-7c68-a8c2-4d4244ef7feb,31047.0,38.814577,-77.052808,Braddock Rd Metro North,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
62397bc7-0176-2741-bab9-f87ff5059285,31048.0,38.80576285,-77.060627,King St Metro South,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
f463b337-d20b-5d59-db61-0487c89da11b,31049.0,38.882425,-77.112754,Fairfax Dr & N Taylor St,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
83333218-bd91-a1b7-f03e-dca7e2dcaa37,31050.0,38.884961,-77.08777,Barton St & 10th St N,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
c7038069-84c8-1999-2116-7d8fcf23cae8,31051.0,38.889365,-77.07732317,Arlington Blvd & N Queen St,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
f320cd57-6d14-475b-349a-ae908fb5262c,31052.0,38.844015,-77.050537,Potomac Ave & 35th St S,Washington D.C.,c7eec61b-bf97-03c0-96fa-bb7b1ba95a54
5d5f576c-deb8-fc4c-7b29-7d0b0e5e18ba,31053.0,38.863833,-77.080319,Columbia Pike & S Courthouse Rd,Washington D.C.,767d5274-c68d-eb5d-403a-960a8652dbd0
f0e642f4-3328-ad08-8ded-3c9691eb79fa,31054.0,38.847129,-77.11255029,Wakefield High School,Washington D.C.,834c1b69-573a-c59a-355f-2af41757905e
d037cdff-7c24-0d49-69d4-95dd81355c53,31055.0,38.846222,-77.06936833,28th St & S Meade St,Washington D.C.,c7eec61b-bf97-03c0-96fa-bb7b1ba95a54
0067dba8-5898-9008-6a17-b9af5b569643,31056.0,38.847977,-77.075104,S Troy St & 26th St S,Washington D.C.,834c1b69-573a-c59a-355f-2af41757905e
c9546b43-9f9d-0129-8a44-9ebe89d9bf02,31058.0,38.86034391,-77.093672,Columbia Pike & Monroe St,Washington D.C.,25f02628-eb07-c30d-5cd5-061c9c5f319e
99901c04-7549-1bc3-54c5-6c9a9cc9af4e,31059.0,38.84736,-77.095431,S Four Mile Run Dr & Walter Reed Dr,Washington D.C.,834c1b69-573a-c59a-355f-2af41757905e
a2a7ae1f-3ac7-652c-cdf8-440407295e42,31060.0,38.84232,-77.089555,S Arlington Mill Dr & Campbell Ave,Washington D.C.,834c1b69-573a-c59a-355f-2af41757905e
2e47dc0e-959f-3a51-8cfe-5cd12d5db79b,31061.0,38.848454,-77.084918,S Kenmore St & 24th St S,Washington D.C.,834c1b69-573a-c59a-355f-2af41757905e
8d103ed3-cc66-7e97-1773-308cdc6b13ab,31062.0,38.896553,-77.06719117,Roosevelt Island,Washington D.C.,cc7c6d81-2d6f-2efc-4e61-3a365119cdcc
ee52bdb6-d102-0a15-d9ed-17e3cc0e95ee,31064.0,38.865029,-77.039511,Gravelly Point,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
f18dd1ee-d77c-96c0-084f-3dd6415af341,31065.0,38.88065683,-77.08646617,N Pershing Dr & N Wayne St,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
de3a5db5-154e-d512-1209-3d26ac512b01,31066.0,38.867262,-77.07232283,Columbia Pike & S Orme St,Washington D.C.,767d5274-c68d-eb5d-403a-960a8652dbd0
c10faa40-03ba-33db-73f7-ba8e0445d656,31067.0,38.86243717,-77.086599,Columbia Pike & S Walter Reed Dr,Washington D.C.,25f02628-eb07-c30d-5cd5-061c9c5f319e
44c5b476-3fe3-1d03-47fc-816ac16e2284,31068.0,38.856319,-77.111695,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,Washington D.C.,b3de08f9-ec98-3704-4692-ba0357079670
2f429ce5-9ff3-078f-cc1b-0c3e1c07724e,31069.0,38.871822,-77.107906,N Pershing Dr & N George Mason Dr,Washington D.C.,25f02628-eb07-c30d-5cd5-061c9c5f319e
2adf559a-11cb-c288-4a50-12dc582c18c9,31070.0,38.87369883,-77.08927183,Arlington Blvd & Fillmore St,Washington D.C.,25f02628-eb07-c30d-5cd5-061c9c5f319e
f3b37f32-8702-66c4-4155-d7ef28dd37eb,31071.0,38.86299317,-77.0547675,Eads St & 12th St S,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
a5f09e63-45dd-b87d-a81a-a40a2b0b8c12,31072.0,38.8378995,-77.09350367,31st St & S Woodrow St,Washington D.C.,834c1b69-573a-c59a-355f-2af41757905e
b3df44a4-7467-537a-4b63-e0efb62ac1fe,31073.0,38.873219,-77.082104,Washington Blvd & Walter Reed Dr ,Washington D.C.,767d5274-c68d-eb5d-403a-960a8652dbd0
1d3b993f-7949-0eab-7f1a-355e526eb523,31074.0,38.869418,-77.095596,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,Washington D.C.,25f02628-eb07-c30d-5cd5-061c9c5f319e
57e54acc-62f5-680c-4fdf-8e1a060cea63,31075.0,38.866471,-77.076131,Rolfe St & 9th St S,Washington D.C.,767d5274-c68d-eb5d-403a-960a8652dbd0
4227de21-3023-580c-cbd3-f5e06bc15385,31077.0,38.88988667,-77.07137,Iwo Jima Memorial / Meade & 14th St N,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
baeb41a5-e65a-8149-40e2-a20a1bd7ce73,31078.0,38.869442,-77.104503,Arlington Blvd & S George Mason Dr,Washington D.C.,25f02628-eb07-c30d-5cd5-061c9c5f319e
f72f2bb8-3586-fca7-fa0b-85188296f5ea,31079.0,38.894941,-77.09169,Langston Blvd & N Cleveland St,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
f9bddea5-d129-82e4-6e80-fa489b0bca16,31080.0,38.89758133,-77.08089217,Langston Blvd & N Scott St,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
65b675cd-0492-c4f5-39b2-1c95055455e8,31081.0,38.804378,-77.060932,Duke St & John Carlyle St,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
f5bb9188-b805-99e9-090b-20bb257e8454,31082.0,38.80109633,-77.068952,Eisenhower Ave & Mill Race Ln,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
819d7ca7-b461-08cc-7217-54ef2904acec,31083.0,38.82175,-77.047519,Potomac Greens Dr & Slaters Ln,Washington D.C.,b89c4e56-261c-374b-a076-57d61404ab1e
d50e0097-8b71-99cd-6d39-eb43ad9cedde,31084.0,38.802677,-77.063562,Ballenger Ave & Dulaney St,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
a17a4340-f9c0-8fef-fa1b-1bf13879399b,31085.0,38.820064,-77.057619,Mount Vernon Ave & E Nelson Ave,Washington D.C.,b89c4e56-261c-374b-a076-57d61404ab1e
736a947a-843f-dda7-b1ee-daffcc3d5506,31086.0,38.82595,-77.05860067,Mount Vernon Ave & E Del Ray Ave,Washington D.C.,b89c4e56-261c-374b-a076-57d61404ab1e
07dbf924-a604-8457-861e-02ec39235bc0,31087.0,38.820932,-77.053096,Monroe Ave & Leslie Ave,Washington D.C.,b89c4e56-261c-374b-a076-57d61404ab1e
cdaaac43-936a-a40c-acc6-6a576518093d,31088.0,38.8329895,-77.05986883,Mount Vernon Ave & Kennedy St,Washington D.C.,c7eec61b-bf97-03c0-96fa-bb7b1ba95a54
6d21f4cd-a185-cc8e-a8ea-37f7523d2a54,31089.0,38.890612,-77.084801,Court House Metro / 15th St & N Uhle St,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
202cc828-4c71-7095-bcc9-9ae80f0c8a89,31090.0,38.86550833,-77.05003,Long Bridge Park / Long Bridge Dr & 6th St S,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
0c250a03-e023-033d-364e-433ff7c882f4,31091.0,38.859254,-77.063275,Joyce St & 16th St S,Washington D.C.,e488b6c8-5ad3-ba32-8332-f05a58296818
1391f9b9-dbc7-99b0-121b-28004e6f5a94,31092.0,38.89642083,-77.104562,Langston Blvd & N Monroe St,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
4c41d9c0-f075-34fe-eacc-110e4f73fd94,31093.0,38.89893583,-77.07846633,21st St & N Pierce St,Washington D.C.,4bbdbb01-dc14-ed57-5e07-30b3cc170c31
909ff497-6a8a-43ef-2880-4790be6c6fe9,31094.0,38.895377,-77.09713,Langston Blvd & N Kirkwood Rd,Washington D.C.,fa749692-f21f-f5eb-6ed7-8f5d0960afe9
8f8b2b83-022b-c320-2161-5022409a8a78,31095.0,38.86215025,-77.06821683,Army Navy Dr & S Nash St,Washington D.C.,767d5274-c68d-eb5d-403a-960a8652dbd0
973082d6-09b4-e5d2-d9bc-1d97e0f3a7ef,31096.0,38.86612,-77.08788,Walter Reed Dr & 8th St S,Washington D.C.,25f02628-eb07-c30d-5cd5-061c9c5f319e
e69bae29-f652-d008-37b4-000bd1c51f86,31097.0,38.812718,-77.044124,Saint Asaph St & Madison St,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
d3f21dcc-2be8-8b46-75fa-6dd891fde85c,31098.0,38.8069135,-77.059892,King St Metro North / Cameron St,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
c7af3626-f949-5568-deb0-e066de26e655,31099.0,38.813485,-77.049468,Madison St & N Henry St,Washington D.C.,af9b74f8-4ffc-bf42-1792-1e6c8b8e8f4e
0994940e-8245-8cc8-9f7a-7dafb43adc4f,31100.0,38.89978483,-77.04299083,19th St & Pennsylvania Ave NW,Washington D.C.,7bd9e8a1-ff29-7d0e-4f2e-84fcb06dbee0
1959b9ef-58d0-7674-334d-e73d60c290d0,31101.0,38.91761417,-77.032096,14th & V St NW,Washington D.C.,14b9adb5-0c6d-ea3d-b85a-5cd22959fea3
e585552f-ac95-4ab5-92c9-357d34accd78,31102.0,38.92934633,-77.02789283,11th & Kenyon St NW,Washington D.C.,ec717f15-8895-787f-99c4-258bfc985000
7e0ab2ed-31b1-c27e-9766-99cc6ed5d1bf,31104.0,38.92284916,-77.04252452,Adams Mill & Columbia Rd NW,Washington D.C.,14b9adb5-0c6d-ea3d-b85a-5cd22959fea3
63db01fc-aa7c-314b-f01d-bf291abb8ba3,31105.0,38.926727,-77.03224317,14th & Harvard St NW,Washington D.C.,ec717f15-8895-787f-99c4-258bfc985000
04673b75-7ff2-e341-810d-2e304bcb6b22,31106.0,38.92318917,-77.047659,Calvert & Biltmore St NW,Washington D.C.,14b9adb5-0c6d-ea3d-b85a-5cd22959fea3
66fec086-df22-9650-9cb4-71a55349da48,31107.0,38.93185217,-77.03877433,Lamont & Mt Pleasant NW,Washington D.C.,ec717f15-8895-787f-99c4-258bfc985000
282ee0bc-04a1-bde4-4806-aa81e65150b5,31108.0,38.8766525,-77.017898,4th & M St SW,Washington D.C.,bd953dc2-3cc2-1779-0825-c7cc67e84707
cfa6cf3e-53e6-d093-db87-872d336b1a45,31109.0,38.91554683,-77.02210717,7th & T St NW,Washington D.C.,400db00d-d388-1a50-5805-6ed0980dc6ff
2298bdb1-c85f-0d46-9037-15c8fcaf4a5a,31110.0,38.9153435,-77.04470967,20th St & Florida Ave NW,Washington D.C.,14b9adb5-0c6d-ea3d-b85a-5cd22959fea3
443baac5-3689-1eeb-6de2-b33b56cef8ec,31111.0,38.91715917,-77.02588367,10th & U St NW,Washington D.C.,400db00d-d388-1a50-5805-6ed0980dc6ff
611575c2-d673-93d6-18ae-013eaca91679,31112.0,38.927872,-77.043358,Harvard St & Adams Mill Rd NW,Washington D.C.,14b9adb5-0c6d-ea3d-b85a-5cd22959fea3
ea190b2a-5806-8a9d-8c31-406deea3d685,31113.0,38.92055917,-77.043701,Columbia Rd & Belmont St NW,Washington D.C.,14b9adb5-0c6d-ea3d-b85a-5cd22959fea3
88c9da8a-afe6-73f6-d673-0839e1e48557,31114.0,38.9186715,-77.04157733,18th St & Wyoming Ave NW,Washington D.C.,14b9adb5-0c6d-ea3d-b85a-5cd22959fea3
88534206-fc4a-447e-c498-72c67c081bb7,31115.0,38.928049,-77.02395783,Columbia Rd & Georgia Ave NW,Washington D.C.,ec717f15-8895-787f-99c4-258bfc985000
