weather_uuid,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,soil_temperature_7_to_28cm,soil_moisture_7_to_28cm,wind_speed_100m,city
2a759146-03e5-a50e-1cde-1af3b2063bae,2023-02-05 01:00:00,-1.2305,48.460575,-10.7305,-7.114065,0.0,0.0,0.0,0.01,3,1028.4,1021.19495,100.0,0.0,0.0,100.0,0.04447927,0.28864282,17.654686,0.46949998,0.466,1.8695,0.476,32.90999,Washington D.C.
bd93c97b-7c45-1f1c-b733-daebf447ec1b,2023-02-05 02:00:00,10.3205,77.56906,6.5705,8.605006,0.0,0.0,0.0,0.0,0,1022.2,1010.9409,17.0,17.0,0.0,0.0,0.0011141096,0.28189337,5.8048253,8.6705,0.202,12.1205,0.268,5.0142193,Los Angeles
50395d29-3aeb-f1c2-434b-8c678c9830ce,2023-02-05 02:00:00,-0.9805,49.896755,-10.1305,-6.767976,0.0,0.0,0.0,0.01,3,1027.7,1020.5062,100.0,0.0,0.0,100.0,0.042996734,0.28579795,17.309973,0.46949998,0.466,1.8695,0.475,32.110706,Washington D.C.
bacf0af6-1eda-f811-1a23-de2b8a9ef22e,2023-02-05 03:00:00,9.9705,79.13211,6.5205,8.243395,0.0,0.0,0.0,0.0,3,1022.1,1010.82806,100.0,100.0,1.0,0.0,0.0,0.25619107,5.8048253,8.4205,0.202,11.9205,0.267,4.68,Los Angeles
55a10c23-7cc3-54da-e982-1ba6d0d6114b,2023-02-05 03:00:00,-0.5805,51.006104,-9.4805,-6.2991056,0.0,0.0,0.0,0.01,3,1027.2,1020.0203,100.0,0.0,0.0,100.0,0.0425758,0.28776994,17.193533,0.46949998,0.465,1.8195,0.475,31.910301,Washington D.C.
3deb6c03-53e9-6f6d-1b7f-606a7e5bd841,2023-02-05 04:00:00,8.0205,91.5022,6.7205,6.2226715,0.0,0.0,0.0,0.0,3,1021.9,1010.55286,100.0,100.0,43.0,0.0,0.0,0.09147525,6.6087217,9.8205,0.202,11.9705,0.267,8.089993,Los Angeles
ab9a4f34-5877-9161-430e-edb06bf17209,2023-02-05 04:00:00,-0.1805,52.538826,-8.7305,-5.659041,0.0,0.0,0.0,0.01,3,1026.6,1019.43506,100.0,0.0,12.0,100.0,0.03963143,0.28701934,15.978484,0.4195,0.465,1.8195,0.475,30.589407,Washington D.C.
f884c523-f99c-3bb6-9785-f4d204a1ba55,2023-02-05 05:00:00,10.0205,89.18286,8.3205,8.4983015,0.0,0.0,0.0,0.0,3,1021.5,1010.2368,100.0,78.0,100.0,0.0,0.0,0.13323843,7.42159,10.0205,0.202,11.8705,0.267,12.074766,Los Angeles
854e50f5-6da1-4e29-ed62-1c095ca9035d,2023-02-05 05:00:00,-0.0805,55.29176,-7.9805,-5.356378,0.0,0.0,0.0,0.01,3,1026.3,1019.13983,100.0,0.0,70.0,99.0,0.035246614,0.27235502,15.042659,0.4195,0.465,1.8195,0.475,29.46947,Washington D.C.
c79eb4ac-3090-1b2c-968b-0fe20648e686,2023-02-05 06:00:00,10.1205,93.19549,9.0705,9.194243,0.0,0.0,0.0,0.0,3,1022.2,1010.9329,100.0,100.0,5.0,0.0,0.0,0.084373474,4.6938257,10.2205,0.203,11.7705,0.266,8.766573,Los Angeles
60111924-171e-6ce3-e7d7-4814c0a2063e,2023-02-05 06:00:00,-0.28050002,58.538773,-7.4305,-5.5864677,0.0,0.0,0.0,0.01,3,1026.0,1018.83636,97.0,0.0,0.0,97.0,0.03260211,0.2489376,15.596767,0.4195,0.465,1.8195,0.475,30.821552,Washington D.C.
a4785eec-dec9-2201-f104-f58943593b57,2023-02-05 07:00:00,10.4705,93.21366,9.4205,9.168108,0.0,0.0,0.0,0.0,3,1022.8,1011.54,100.0,100.0,12.0,0.0,0.01449247,0.08613527,7.928178,10.4205,0.203,11.7205,0.266,12.599999,Los Angeles
039ef0ed-77fa-dcbf-ab49-07419924e13b,2023-02-05 07:00:00,-1.0805,59.933773,-7.8805003,-6.2498007,0.0,0.0,0.0,0.01,3,1026.0,1018.8156,80.0,0.0,27.0,100.0,0.027852,0.22691163,14.372974,-0.0805,0.465,1.5695,0.475,28.66468,Washington D.C.
d92b2197-f4db-8acc-2128-5e45436fba2a,2023-02-05 08:00:00,11.1205,92.93592,10.0205,10.009433,0.0,0.0,0.0,0.0,3,1023.1,1011.8625,100.0,100.0,1.0,0.0,0.022957802,0.09361529,7.771331,10.8205,0.203,11.6705,0.266,13.138765,Los Angeles
b7c65c07-34cb-3c4c-d9e4-750b18ba62c3,2023-02-05 08:00:00,-0.28050002,57.419136,-7.6805,-5.3343863,0.0,0.0,0.0,0.01,3,1025.4,1018.24054,100.0,0.0,44.0,99.0,0.03825598,0.2556563,13.708391,-0.0805,0.465,1.5195,0.475,26.727423,Washington D.C.
356b89fa-6832-dca9-1ec2-320aa0a4f9e3,2023-02-05 09:00:00,12.0705,91.45454,10.7205,11.079192,0.0,0.0,0.0,0.0,3,1023.3,1012.0974,100.0,100.0,0.0,0.0,0.05342687,0.12057388,8.350138,11.5705,0.203,11.6705,0.266,11.659777,Los Angeles
4a29fe20-e928-c3a9-4426-35dfb8c5761f,2023-02-05 09:00:00,1.9195,51.920612,-6.9305,-2.8464456,0.0,0.0,0.0,0.01,3,1024.9,1017.8013,100.0,0.0,6.0,100.0,0.07336576,0.33829197,12.224107,-0.0305,0.465,1.5195,0.475,23.132626,Washington D.C.
48195a92-80fe-0c18-7ef3-39d95ef8177d,2023-02-05 10:00:00,13.3705,82.604546,10.4705,12.409189,0.0,0.0,0.0,0.0,2,1023.7,1012.5435,79.0,79.0,1.0,0.0,0.08546536,0.2672397,7.6367526,12.4205,0.203,11.7205,0.266,9.531505,Los Angeles
533c8633-3568-c85c-d679-5822b3097978,2023-02-05 10:00:00,3.1695,55.121696,-4.9805,-1.7119374,0.0,0.0,0.0,0.01,3,1024.3,1017.23737,100.0,0.0,3.0,100.0,0.10543021,0.3451299,14.408997,0.0195,0.465,1.5195,0.475,20.966715,Washington D.C.
bfd8ab38-b62a-3e63-9d6f-94b4bcc23f8e,2023-02-05 11:00:00,15.0205,77.257675,11.0705,14.95195,0.0,0.0,0.0,0.0,1,1023.4,1012.3104,38.0,38.0,0.0,0.0,0.18654148,0.3887198,2.7416782,14.1705,0.202,11.8705,0.266,3.4152596,Los Angeles
3d83f1ac-db71-ff56-3fae-d6301f605dd4,2023-02-05 11:00:00,4.9694996,54.174294,-3.5305,0.27855587,0.0,0.0,0.0,0.01,3,1023.8,1016.7864,100.0,0.0,0.0,100.0,0.1532221,0.3998832,14.264361,0.16950001,0.465,1.5195,0.474,20.969805,Washington D.C.
6484c971-7731-a248-3628-511d22527470,2023-02-05 12:00:00,16.620499,66.351326,10.3205,16.25671,0.0,0.0,0.0,0.0,1,1022.3,1011.2829,25.0,24.0,3.0,0.0,0.31684375,0.6370295,4.3349743,16.3205,0.199,12.1205,0.266,5.1544156,Los Angeles
a08efd01-ac7a-ed0c-56fc-363b07a9560f,2023-02-05 12:00:00,6.6695,52.07502,-2.4805,1.9474001,0.0,0.0,0.0,0.01,3,1022.5,1015.53766,100.0,0.0,0.0,100.0,0.20103286,0.47040343,15.39184,0.36949998,0.464,1.5195,0.474,22.26477,Washington D.C.
02adb648-163c-bcce-e5da-750b0e34f7ee,2023-02-05 13:00:00,17.4705,59.99708,9.6205,16.950592,0.0,0.0,0.0,0.0,0,1021.0,1010.02893,19.0,9.0,13.0,0.0,0.3457428,0.7991841,5.8048253,17.870499,0.197,12.4205,0.266,7.24486,Los Angeles
a91bd1ae-4bda-d577-fb40-c1b9507bcbd0,2023-02-05 13:00:00,7.7194996,51.412285,-1.6805,3.1719284,0.0,0.0,0.0,0.01,3,1021.1,1014.173,100.0,0.0,0.0,100.0,0.20107493,0.5124318,14.934577,0.5695,0.464,1.5195,0.474,21.9718,Washington D.C.
d30b336f-30b0-7990-38e5-1180a6d6b1ba,2023-02-05 14:00:00,17.9705,53.982655,8.5205,15.888393,0.0,0.0,0.0,0.0,1,1020.3,1009.35516,37.0,6.0,34.0,0.0,0.31948367,0.9487667,11.609651,18.5205,0.194,12.7705,0.265,13.70839,Los Angeles
2d1beb94-9963-da8a-3d7b-bb9f9f52e77b,2023-02-05 14:00:00,8.7195,50.569504,-0.9805,4.2408457,0.0,0.0,0.0,0.01,3,1019.4,1012.509,100.0,0.0,5.0,100.0,0.18855946,0.55792093,15.141414,1.0695,0.463,1.5695,0.473,21.99538,Washington D.C.
c388d767-f26e-dfa5-6d19-94fe478dec6b,2023-02-05 15:00:00,17.7705,51.599735,7.6705,14.40881,0.0,0.0,0.0,0.0,0,1019.8,1008.8529,8.0,6.0,2.0,0.0,0.2752774,0.9854624,18.899143,18.2705,0.191,13.1205,0.265,23.933908,Los Angeles
a7f76eb3-8d61-4686-3406-619bdc3896df,2023-02-05 15:00:00,9.5695,50.806328,-0.1305,5.3672094,0.0,0.0,0.0,0.01,3,1018.3,1011.437,100.0,0.0,62.0,100.0,0.16931191,0.58796126,14.113653,2.8195,0.463,1.6695,0.473,22.608458,Washington D.C.
09618295-533f-cd5c-9bda-a689161b601c,2023-02-05 16:00:00,16.5205,55.65679,7.6205,13.831924,0.0,0.0,0.0,0.0,0,1019.8,1008.806,1.0,2.0,0.0,0.0,0.18841064,0.8342712,14.20062,17.7705,0.183,13.5705,0.262,18.709612,Los Angeles
d576031c-4aa6-c1df-84da-cc53f2f0188d,2023-02-05 16:00:00,9.8195,49.06213,-0.38050002,5.1279526,0.0,0.0,0.0,0.01,3,1017.7,1010.84705,100.0,0.0,53.0,100.0,0.1447712,0.6190972,17.208603,3.8695,0.462,1.8695,0.473,31.99142,Washington D.C.
b9b53472-9294-3079-0adf-e27e555058ad,2023-02-05 17:00:00,14.8705,65.31047,8.4205,13.069109,0.0,0.0,0.0,0.0,0,1019.7,1008.6448,0.0,0.0,0.0,0.0,0.08085442,0.5872979,9.511088,16.370499,0.182,13.7705,0.262,18.58451,Los Angeles
ca23598d-f252-1fc7-6e6b-a18c6e2ab07c,2023-02-05 17:00:00,9.419499,49.307556,-0.6805,4.66737,0.0,0.0,0.0,0.01,3,1017.5,1010.6389,100.0,0.0,58.0,100.0,0.10542997,0.59980017,17.31746,4.3694997,0.462,2.0695,0.473,34.09373,Washington D.C.
1ec1e698-5099-08c8-ec7f-647fbfe1d7de,2023-02-05 18:00:00,12.2705,81.09162,9.1205,11.125352,0.0,0.0,0.0,0.0,0,1019.8,1008.6437,3.0,0.0,3.0,0.0,0.022779072,0.27033806,6.28713,14.6205,0.182,13.8705,0.262,15.5843,Los Angeles
b09e989d-8c36-e15c-b8d7-28b2d82b7d69,2023-02-05 18:00:00,8.669499,51.112873,-0.88049996,4.1214533,0.0,0.0,0.0,0.01,3,1017.3,1010.4218,100.0,0.0,100.0,100.0,0.07806215,0.54992723,15.716793,4.4195,0.462,2.2695,0.473,32.35997,Washington D.C.
58a46d87-d7fd-d3a5-2090-26dc4796436b,2023-02-05 19:00:00,11.7705,78.85838,8.2205,10.201088,0.0,0.0,0.0,0.0,0,1019.8,1008.624,7.0,5.0,3.0,0.0,0.0051971013,0.2924931,7.5685663,13.0705,0.183,13.8205,0.262,12.287555,Los Angeles
059ff651-77a7-6cc5-bf51-7b3af3acef8b,2023-02-05 19:00:00,7.8195,57.186363,-0.1305,3.5622869,0.0,0.0,0.0,0.01,3,1016.6,1009.706,100.0,0.0,100.0,100.0,0.047666587,0.45462877,14.48972,7.2695,0.462,2.8195,0.472,32.20944,Washington D.C.
4c451002-98d7-0037-ffb8-fe68970bc1d3,2023-02-05 20:00:00,11.8205,73.926384,7.3205,10.654466,0.0,0.0,0.0,0.0,0,1020.0,1008.8238,4.0,0.0,4.0,0.0,0.0,0.3619274,3.2599385,11.9205,0.183,13.7205,0.261,5.8603754,Los Angeles
ff3aeda1-6ccf-ed8e-90ab-3bc323ea4ef0,2023-02-05 20:00:00,8.0195,57.238113,0.0695,3.6725926,0.0,0.0,0.0,0.01,3,1016.6,1009.71075,100.0,0.0,100.0,100.0,0.050415087,0.460298,15.315873,6.4694996,0.462,3.0695,0.472,31.487139,Washington D.C.
ec02a29a-3cba-7d2b-c311-a0d1f72a9eb9,2023-02-05 21:00:00,9.1705,85.529396,6.8705,7.6294174,0.0,0.0,0.0,0.0,0,1020.3,1009.0161,4.0,0.0,4.0,0.0,0.0,0.16836679,5.0911684,10.9705,0.183,13.5705,0.261,9.779817,Los Angeles
ff2523b4-e340-676f-9028-2b9b5550014c,2023-02-05 21:00:00,7.9694996,58.270866,0.2695,3.468904,0.0,0.0,0.0,0.01,3,1016.7,1009.8092,100.0,0.0,100.0,100.0,0.05218855,0.44765818,16.58346,5.9694996,0.462,3.3195,0.472,32.909985,Washington D.C.
ee9eb6f5-9528-9f70-be87-83a96fa35f67,2023-02-05 22:00:00,8.6205,80.0361,5.3705,6.4726334,0.0,0.0,0.0,0.0,0,1020.7,1009.38995,15.0,11.0,12.0,0.0,0.00148477,0.223827,6.924738,10.2705,0.184,13.4205,0.261,16.279802,Los Angeles
87503019-d602-6475-d138-1ec195dbb99e,2023-02-05 22:00:00,8.1195,59.157265,0.61950004,3.696188,0.0,0.0,0.0,0.01,3,1016.7,1009.8126,100.0,0.0,98.0,100.0,0.050768554,0.44263786,16.434305,5.7194996,0.462,3.5195,0.472,32.056175,Washington D.C.
e6d465cf-0579-76f1-0d9d-5d284e090770,2023-02-05 23:00:00,9.2205,64.045845,2.7705,5.6548033,0.0,0.0,0.0,0.0,1,1021.0,1009.7107,40.0,27.0,19.0,0.0,0.036521316,0.4197622,13.089354,9.6705,0.184,13.2205,0.261,27.475807,Los Angeles
ec15c3b2-c9f5-8841-e61a-868bf18cc21b,2023-02-05 23:00:00,7.5195,62.51827,0.8195,3.3547506,0.0,0.0,0.0,0.01,0,1016.4,1009.5001,0.0,0.0,0.0,0.0,0.040518522,0.38995963,14.88242,5.4694996,0.461,3.6695,0.472,30.312769,Washington D.C.
6956b3a3-583a-90dc-84d2-18d449b5e914,2023-02-06 00:00:00,9.7205,56.652653,1.5205,5.159542,0.0,0.0,0.0,0.0,1,1021.1,1009.82916,36.0,36.0,0.0,0.0,0.06439329,0.5233616,18.39878,9.4705,0.184,13.0205,0.261,35.261623,Los Angeles
3480aa7b-e65b-521c-df61-392531331a5b,2023-02-06 00:00:00,6.1194997,69.07001,0.86950004,2.156839,0.0,0.0,0.0,0.01,0,1016.2,1009.2669,16.0,0.0,16.0,0.0,0.026429579,0.29232395,13.551501,4.9694996,0.461,3.8195,0.472,30.811037,Washington D.C.
718af9f3-edc6-ee39-d7f8-6ec3ac20a11d,2023-02-06 01:00:00,9.4205,57.80511,1.5205,4.8329573,0.0,0.0,0.0,0.0,0,1020.9,1009.61975,17.0,16.0,1.0,0.0,0.06198803,0.4992934,18.581022,9.3205,0.183,12.8205,0.261,35.141975,Los Angeles
cd0d63a1-dc0b-b155-84ba-65d81c439377,2023-02-06 01:00:00,5.6695,72.284935,1.0695,1.859693,0.0,0.0,0.0,0.01,3,1015.9,1008.9579,100.0,0.0,100.0,0.0,0.020288665,0.25391722,12.7279215,4.6194997,0.461,3.9195,0.471,29.460672,Washington D.C.
6cd24e00-6164-5bc8-9698-6afa6408bc68,2023-02-06 02:00:00,9.1705,57.74129,1.2705,5.4311304,0.0,0.0,0.0,0.0,0,1021.0,1009.70844,11.0,11.0,0.0,0.0,0.04328496,0.49171114,12.475961,9.0705,0.183,12.6205,0.261,27.475807,Los Angeles
05be10fe-e621-ae07-856b-0f2bc0b1a149,2023-02-06 02:00:00,6.4195,70.38342,1.4195,2.9802952,0.0,0.0,0.0,0.01,3,1015.4,1008.4797,100.0,0.0,100.0,0.0,0.018546643,0.28575915,10.587917,4.6194997,0.461,3.9695,0.471,25.282152,Washington D.C.
efdcc546-e087-1b54-8fbb-3dae85e12994,2023-02-06 03:00:00,8.6205,61.888023,1.7205,5.611161,0.0,0.0,0.0,0.0,0,1020.8,1009.48883,9.0,9.0,0.0,0.0,0.021641577,0.42730635,7.9932976,8.7205,0.183,12.4205,0.261,17.49615,Los Angeles
91c62d0f-af95-64e1-2647-8a29f0e67f3b,2023-02-06 03:00:00,6.5695,70.665886,1.6195,2.7715425,0.0,0.0,0.0,0.01,3,1015.1,1008.1855,97.0,0.0,97.0,3.0,0.024383713,0.28596956,13.281023,4.6695,0.461,4.0695,0.471,26.564486,Washington D.C.
d56dbde9-183f-6aeb-5d24-b82fbe3162ae,2023-02-06 04:00:00,6.8705,74.86827,2.7205,4.024522,0.0,0.0,0.0,0.0,0,1021.5,1010.11096,5.0,5.0,1.0,0.0,0.008310249,0.2501186,8.089993,8.8705,0.186,12.4205,0.263,11.212135,Los Angeles
2a3b30d9-c783-b607-e03b-3dc4d2c4cf7a,2023-02-06 04:00:00,5.5695,71.232666,0.7695,1.2136359,0.0,0.0,0.0,0.01,1,1014.6,1007.6642,34.0,0.0,33.0,1.0,0.027749779,0.2617374,16.135872,4.5195,0.461,4.1194997,0.471,32.83705,Washington D.C.
0a5fec8b-7bef-bc1e-b728-fe2cc39e5581,2023-02-06 05:00:00,7.2205,76.80449,3.4205,4.9949512,0.0,0.0,0.0,0.0,0,1022.4,1011.0149,10.0,9.0,2.0,0.0,0.0,0.23644823,4.73506,8.4205,0.186,12.2205,0.263,9.904906,Los Angeles
c9eaeb93-c97d-fe6c-e080-157a37081bbf,2023-02-06 05:00:00,5.6695,67.49532,0.119500004,0.90686035,0.0,0.0,0.0,0.01,0,1014.5,1007.5674,0.0,0.0,0.0,0.0,0.036831934,0.297795,18.218275,4.3694997,0.461,4.1695,0.471,36.601574,Washington D.C.
1d09f838-3b41-629e-2a04-a5c51e6d722a,2023-02-06 06:00:00,6.7705,78.93064,3.3705,4.331829,0.0,0.0,0.0,0.0,0,1022.9,1011.49133,0.0,0.0,0.0,0.0,0.00020002387,0.20825493,6.130579,7.9705,0.187,12.0205,0.263,12.324414,Los Angeles
c474e834-e08e-4343-2380-174c9e9573af,2023-02-06 06:00:00,5.5195,67.95386,0.0695,0.43514156,0.0,0.0,0.0,0.01,0,1014.7,1007.7623,0.0,0.0,0.0,0.0,0.039379053,0.29055792,20.371038,4.2695,0.461,4.2194996,0.471,38.696228,Washington D.C.
b355bc08-4ad3-91a9-39c1-90e40c6fb20a,2023-02-06 07:00:00,6.2205,73.69497,1.8705001,3.2950792,0.0,0.0,0.0,0.0,0,1023.7,1012.2601,0.0,0.0,0.0,0.0,0.02953487,0.25035232,7.5942073,7.4705,0.187,11.7705,0.263,14.84318,Los Angeles
d2d852d4-6b6f-2873-b62f-aee173352082,2023-02-06 07:00:00,6.9195,60.372574,-0.2305,2.2592764,0.0,0.0,0.0,0.01,0,1015.6,1008.69055,0.0,0.0,0.0,0.0,0.04791179,0.39570457,17.148247,5.6695,0.461,4.3195,0.471,34.353127,Washington D.C.
1d2ec2bd-a989-d949-3099-17de520959ff,2023-02-06 08:00:00,8.6205,66.22062,2.6705,5.342557,0.0,0.0,0.0,0.0,0,1024.0,1012.6534,0.0,0.0,0.0,0.0,0.053632095,0.37872934,10.990322,7.9705,0.187,11.5705,0.263,17.377226,Los Angeles
3089c07d-d89d-ae32-8f91-052c3e4cd4be,2023-02-06 08:00:00,6.1695,67.847244,0.6695,2.5635128,0.0,0.0,0.0,0.01,0,1016.3,1009.36755,1.0,1.0,1.0,0.0,0.03386522,0.3049298,10.883676,5.3195,0.461,4.4195,0.471,24.881702,Washington D.C.
419bc9cc-9ca5-207f-0901-8c5931255d9f,2023-02-06 09:00:00,12.3705,54.005077,3.3205,9.068182,0.0,0.0,0.0,0.0,0,1024.1,1012.90045,0.0,0.0,0.0,0.0,0.15302429,0.66202235,11.988594,9.7205,0.186,11.4705,0.263,19.513195,Los Angeles
ed7544bd-f73a-c797-94fa-d54296e2c621,2023-02-06 09:00:00,8.0195,65.853096,2.0195,4.6207,0.0,0.0,0.0,0.01,0,1017.3,1010.40607,1.0,1.0,0.0,0.0,0.082756095,0.36756766,11.019764,5.7194996,0.461,4.5195,0.47,26.36616,Washington D.C.
20b71f3e-ee3d-8870-0260-5b31965f5066,2023-02-06 10:00:00,14.5705,42.37156,1.9205,10.311195,0.0,0.0,0.0,0.0,0,1024.2,1013.0841,0.0,0.0,0.0,0.0,0.2687865,0.9571219,16.800856,11.8205,0.184,11.4705,0.262,21.67487,Los Angeles
5581cafa-127f-e66d-cee3-7e1b1ab544f9,2023-02-06 10:00:00,9.9695,60.47117,2.6695,6.3284073,0.0,0.0,0.0,0.01,0,1018.0,1011.14886,1.0,1.0,0.0,0.0,0.15728115,0.48528004,13.479583,6.6695,0.461,4.6194997,0.47,20.3774,Washington D.C.
388f17b9-57fb-6983-4bc7-4f009a2e024e,2023-02-06 11:00:00,16.120499,36.485455,1.2205,12.070841,0.0,0.0,0.0,0.0,0,1024.0,1012.9458,0.0,0.0,0.0,0.0,0.35069123,1.1650958,16.299694,13.7705,0.181,11.5705,0.262,20.68356,Los Angeles
26df53c4-6a13-0095-8dea-794e117292c2,2023-02-06 11:00:00,11.2695,49.29182,1.0195,5.7841587,0.0,0.0,0.0,0.0,2,1018.4,1011.57733,61.0,60.0,23.0,0.0,0.23844521,0.6787824,24.162947,7.7695,0.46,4.8195,0.47,35.127216,Washington D.C.
3b995d2f-9df3-a1c6-a83d-9d008ab2405c,2023-02-06 12:00:00,17.620499,34.26232,1.6705,13.709703,0.0,0.0,0.0,0.0,0,1023.3,1012.30994,0.0,0.0,0.0,0.0,0.40743575,1.3260763,18.25026,15.5205,0.177,11.8205,0.262,23.688984,Los Angeles
e99c02c9-2a2e-ef73-6a9d-c9bbbfeb59dc,2023-02-06 12:00:00,10.7195,55.313484,2.1195,5.376588,0.0,0.0,0.0,0.0,3,1018.7,1011.8619,100.0,100.0,97.0,0.0,0.19892624,0.5767387,24.472057,8.2695,0.459,5.0195,0.47,35.90808,Washington D.C.
b3a3ce7a-69e4-4194-8159-ab4e076dbad5,2023-02-06 13:00:00,19.0705,25.73479,-1.0295,15.063921,0.0,0.0,0.0,0.0,0,1021.8,1010.88007,0.0,0.0,0.0,0.0,0.44172305,1.6405528,16.394829,16.8205,0.173,12.0705,0.262,20.945072,Los Angeles
e64320df-a6b0-4ed2-f318-95631c1a7ae1,2023-02-06 13:00:00,10.169499,59.24586,2.5695,5.399453,0.0,0.0,0.0,0.0,3,1018.8,1011.94824,95.0,61.0,93.0,0.0,0.14623003,0.5070559,21.096123,8.3695,0.459,5.2194996,0.469,31.581665,Washington D.C.
b9bb5f64-036c-fdd5-8385-67d6a6c8a374,2023-02-06 14:00:00,19.9705,20.998,-3.0295,16.13596,0.0,0.0,0.0,0.0,0,1021.1,1010.22076,0.0,0.0,0.0,0.0,0.41180977,1.8454657,11.525623,17.7705,0.169,12.4205,0.262,14.693999,Los Angeles
45a6896e-7428-2d43-100c-d7fb072494ac,2023-02-06 14:00:00,9.669499,57.25108,1.6195,4.8963566,0.0,0.0,0.0,0.0,3,1019.0,1012.1348,100.0,100.0,81.0,0.0,0.1306969,0.5143745,19.969458,8.2695,0.459,5.4195,0.469,30.871965,Washington D.C.
09e59c01-189d-0c10-bd49-84b221b3a559,2023-02-06 15:00:00,20.120499,21.193932,-2.7795,16.541769,0.0,0.0,0.0,0.0,0,1020.7,1009.8308,0.0,0.0,0.0,0.0,0.32348105,1.858035,7.2805495,18.120499,0.166,12.7705,0.261,9.178235,Los Angeles
7bda92e5-14e5-0284-de3e-d4cda531d75a,2023-02-06 15:00:00,9.6195,53.847576,0.7195,4.475686,0.0,0.0,0.0,0.0,3,1019.5,1012.6301,100.0,100.0,0.0,0.0,0.13972582,0.55346787,21.485697,8.2695,0.458,5.5695,0.469,32.06426,Washington D.C.
ffedef8d-0ead-00b7-fdd7-dba6cfbab78f,2023-02-06 16:00:00,19.920502,25.502872,-0.4295,16.465872,0.0,0.0,0.0,0.0,0,1020.0,1009.1306,0.0,0.0,0.0,0.0,0.23672953,1.7348294,8.669949,18.2205,0.162,13.1205,0.259,14.003028,Los Angeles
551597b3-1cc9-97e9-3706-afdbed130b2b,2023-02-06 16:00:00,9.2195,53.934605,0.36949998,4.311327,0.0,0.0,0.0,0.0,3,1019.9,1013.0176,100.0,100.0,0.0,0.0,0.12029582,0.5377742,19.486609,8.169499,0.458,5.7194996,0.469,29.317352,Washington D.C.
2eae7445-ef9c-739e-6b83-9dc047387273,2023-02-06 17:00:00,16.2705,54.837822,7.1705,14.48642,0.0,0.0,0.0,0.0,0,1020.4,1009.3901,0.0,0.0,0.0,0.0,0.08902369,0.8362932,7.24486,16.670502,0.162,13.3705,0.259,13.905509,Los Angeles
b0fb0ea5-1404-eb8d-30f5-00af4bb91725,2023-02-06 17:00:00,8.5695,55.54361,0.16950001,4.32885,0.0,0.0,0.0,0.0,1,1020.7,1013.7966,49.0,49.0,0.0,0.0,0.083254814,0.49672002,14.693999,7.9195,0.458,5.8694997,0.469,24.967497,Washington D.C.
a074de5d-93e1-759e-0eb4-ad22e74f4dfd,2023-02-06 18:00:00,16.620499,46.719765,5.1705,15.015738,0.0,0.0,0.0,0.0,0,1020.9,1009.898,0.0,0.0,0.0,0.0,0.031817127,1.0088677,2.9024127,14.5205,0.162,13.4705,0.259,2.7416782,Los Angeles
81d0019f-cd9d-39ad-c639-649a69efcb30,2023-02-06 18:00:00,7.0695,59.32249,-0.3305,3.0755239,0.0,0.0,0.0,0.0,1,1022.1,1015.1502,44.0,44.0,0.0,0.0,0.0525184,0.4103859,12.475961,7.3195,0.458,5.9694996,0.468,23.78453,Washington D.C.
b1ff4514-37f2-1a79-bf59-aaff7ddeac12,2023-02-06 19:00:00,11.6205,62.815987,4.7705,9.068229,0.0,0.0,0.0,0.0,0,1021.6,1010.39856,0.0,0.0,0.0,0.0,0.026967589,0.5094146,8.825508,12.7705,0.162,13.4705,0.259,12.10157,Los Angeles
3c23dac1-e459-2801-ceff-10b4e91d1685,2023-02-06 19:00:00,5.4195,63.391747,-0.9805,1.5085483,0.0,0.0,0.0,0.0,0,1023.8,1016.7975,0.0,5.0,0.0,0.0,0.0267878,0.3296221,11.246759,8.4695,0.458,5.8694997,0.468,23.441502,Washington D.C.
fa01fa86-0b56-ed20-71b7-a2659aa2f637,2023-02-06 20:00:00,9.8705,59.80619,2.4205,7.036352,0.0,0.0,0.0,0.0,0,1022.1,1010.8242,0.0,0.0,0.0,0.0,0.023496045,0.4901862,7.6367526,11.3705,0.162,13.4205,0.259,16.311613,Los Angeles
181ddf59-c4a4-daa4-9731-f407216a14b2,2023-02-06 20:00:00,4.2695,67.933556,-1.1305,0.524868,0.0,0.0,0.0,0.0,0,1024.6,1017.5633,0.0,0.0,0.0,0.0,0.01765919,0.2664802,9.957108,7.1695,0.458,6.0195,0.468,22.91026,Washington D.C.
1bf2b0df-a822-f36d-1d01-58f0e40e906c,2023-02-06 21:00:00,7.7705,63.940315,1.3705,4.554738,0.0,0.0,0.0,0.0,0,1022.4,1011.0372,0.0,0.0,0.0,0.0,0.022268772,0.38163853,9.0,10.2705,0.163,13.2705,0.259,19.255793,Los Angeles
de17d5dc-4f0c-0755-a536-870cbc74f854,2023-02-06 21:00:00,3.1695,72.59731,-1.2804999,-0.6707368,0.0,0.0,0.0,0.0,0,1025.1,1018.0318,0.0,0.0,0.0,0.0,0.013447507,0.21076107,10.464797,6.1194997,0.458,6.0195,0.468,23.928492,Washington D.C.
